start time,1633090652.7631605
winner,blue
game,788
iterations,10
times of actions,"[[0, 0.0040149688720703125, (<Action.MOVE: 2>, 1, 1)], [1, 1.970731258392334, (<Action.MOVE: 2>, -1, 1)], [0, 0.016999244689941406, (<Action.MOVE: 2>, 1, 0)], [1, 3.4143807888031006, (<Action.MOVE: 2>, -1, 0)], [0, 0.015002727508544922, (<Action.MOVE: 2>, 0, -1)], [1, 1.8970448970794678, (<Action.MOVE: 2>, -1, 0)], [0, 0.007999420166015625, (<Action.MOVE: 2>, 1, 1)], [1, 3.0330607891082764, (<Action.MOVE: 2>, -1, -1)], [0, 0.015003204345703125, (<Action.MOVE: 2>, 1, 0)], [1, 2.136686086654663, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,789
iterations,9
times of actions,"[[1, 2.377044916152954, (<Action.MOVE: 2>, 0, 1)], [0, 0.009033918380737305, (<Action.MOVE: 2>, 1, 0)], [1, 1.5600025653839111, (<Action.MOVE: 2>, 1, -1)], [0, 0.013003110885620117, (<Action.MOVE: 2>, 0, -1)], [1, 3.123042345046997, (<Action.MOVE: 2>, 1, 1)], [0, 0.0149993896484375, (<Action.MOVE: 2>, -1, -1)], [1, 2.959996461868286, (<Action.MOVE: 2>, 1, -1)], [0, 0.015002012252807617, (<Action.MOVE: 2>, 0, -1)], [1, 1.4320428371429443, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,790
iterations,11
times of actions,"[[1, 2.5400137901306152, (<Action.MOVE: 2>, 0, 1)], [0, 0.008999347686767578, (<Action.MOVE: 2>, 0, -1)], [1, 2.0380477905273438, (<Action.MOVE: 2>, 0, -1)], [0, 0.01903843879699707, (<Action.MOVE: 2>, -1, -1)], [1, 2.0690040588378906, (<Action.MOVE: 2>, 1, 0)], [0, 0.016002178192138672, (<Action.MOVE: 2>, 0, -1)], [1, 1.9219999313354492, (<Action.MOVE: 2>, 1, 0)], [0, 0.008999109268188477, (<Action.MOVE: 2>, 0, 1)], [1, 2.8140413761138916, (<Action.MOVE: 2>, 1, -1)], [0, 0.01399993896484375, (<Action.MOVE: 2>, -1, 0)], [1, 2.3700037002563477, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,791
iterations,12
times of actions,"[[0, 0.0050084590911865234, (<Action.MOVE: 2>, 1, 0)], [1, 0.9519624710083008, (<Action.MOVE: 2>, 0, 1)], [0, 0.007999897003173828, (<Action.MOVE: 2>, -1, 0)], [1, 1.23699951171875, (<Action.MOVE: 2>, -1, 1)], [0, 0.007999420166015625, (<Action.MOVE: 2>, 1, 1)], [1, 3.5292117595672607, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000104904174805, (<Action.MOVE: 2>, 1, -1)], [1, 1.70503830909729, (<Action.MOVE: 2>, -1, 0)], [0, 0.009004831314086914, (<Action.MOVE: 2>, 0, 1)], [1, 2.477004289627075, (<Action.MOVE: 2>, -1, -1)], [0, 0.013997793197631836, (<Action.MOVE: 2>, 0, -1)], [1, 1.3209941387176514, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,792
iterations,15
times of actions,"[[1, 1.7889254093170166, (<Action.MOVE: 2>, 1, 0)], [0, 0.009956836700439453, (<Action.MOVE: 2>, -1, 0)], [1, 2.717991590499878, (<Action.MOVE: 2>, 1, -1)], [0, 0.01399850845336914, (<Action.MOVE: 2>, -1, 0)], [1, 5.218976736068726, (<Action.MOVE: 2>, 1, 1)], [0, 0.024999618530273438, (<Action.MOVE: 2>, 1, 0)], [1, 3.9490370750427246, (<Action.MOVE: 2>, 1, 0)], [0, 0.013999700546264648, (<Action.MOVE: 2>, -1, -1)], [1, 2.8220040798187256, (<Action.MOVE: 2>, 0, -1)], [0, 0.017057418823242188, (<Action.MOVE: 2>, 0, 1)], [1, 3.2519662380218506, (<Action.MOVE: 2>, 1, -1)], [0, 0.013952016830444336, (<Action.MOVE: 2>, 0, 1)], [1, 2.3329930305480957, (<Action.MOVE: 2>, 0, -1)], [0, 0.01396036148071289, (<Action.MOVE: 2>, 0, -1)], [1, 2.840956687927246, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,793
iterations,21
times of actions,"[[1, 1.506042242050171, (<Action.MOVE: 2>, 1, 0)], [0, 0.009962081909179688, (<Action.MOVE: 2>, 1, 0)], [1, 1.377958059310913, (<Action.MOVE: 2>, 1, 0)], [0, 0.013009309768676758, (<Action.MOVE: 2>, -1, 0)], [1, 2.110952854156494, (<Action.MOVE: 2>, 0, 1)], [0, 0.016994476318359375, (<Action.MOVE: 2>, 0, -1)], [1, 2.0760042667388916, (<Action.MOVE: 2>, 0, -1)], [0, 0.0219571590423584, (<Action.MOVE: 2>, -1, 1)], [1, 2.2150073051452637, (<Action.MOVE: 2>, 0, 1)], [0, 0.016958236694335938, (<Action.MOVE: 2>, 0, -1)], [1, 2.690000295639038, (<Action.MOVE: 2>, 1, -1)], [0, 0.014946937561035156, (<Action.MOVE: 2>, 0, 1)], [1, 3.531944990158081, (<Action.MOVE: 2>, 0, -1)], [0, 0.015001058578491211, (<Action.MOVE: 2>, -1, 1)], [1, 2.1769556999206543, (<Action.MOVE: 2>, 1, 0)], [0, 0.009957551956176758, (<Action.MOVE: 2>, -1, 0)], [1, 1.8889999389648438, (<Action.MOVE: 2>, 1, 0)], [0, 0.008996009826660156, (<Action.MOVE: 2>, 0, -1)], [1, 2.7859997749328613, (<Action.MOVE: 2>, 1, -1)], [0, 0.013965129852294922, (<Action.MOVE: 2>, -1, 1)], [1, 1.3629589080810547, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,794
iterations,11
times of actions,"[[1, 0.5000033378601074, (<Action.MOVE: 2>, 0, 1)], [0, 0.004999876022338867, (<Action.MOVE: 2>, -1, -1)], [0, 0.011022329330444336, (<Action.MOVE: 2>, -1, -1)], [0, 0.010013818740844727, (<Action.MOVE: 2>, -1, 0)], [1, 0.9939587116241455, (<Action.MOVE: 2>, 0, 1)], [0, 0.009998559951782227, (<Action.MOVE: 2>, 1, 0)], [1, 1.1800150871276855, (<Action.MOVE: 2>, 1, 1)], [0, 0.010956764221191406, (<Action.MOVE: 2>, 1, 0)], [1, 1.4969871044158936, (<Action.MOVE: 2>, 1, 0)], [0, 0.006989717483520508, (<Action.MOVE: 2>, 0, 1)], [1, 2.1729583740234375, (<Action.MOVE: 2>, 1, 0)], [0, 0.012965917587280273, (<Action.MOVE: 2>, -1, -1)], [1, 1.6119976043701172, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,795
iterations,12
times of actions,"[[0, 0.010002613067626953, (<Action.MOVE: 2>, 1, 1)], [1, 2.423055410385132, (<Action.MOVE: 2>, -1, -1)], [0, 0.014948606491088867, (<Action.MOVE: 2>, 0, -1)], [1, 4.235075235366821, (<Action.MOVE: 2>, -1, -1)], [0, 0.017958641052246094, (<Action.MOVE: 2>, 1, 0)], [1, 3.988966703414917, (<Action.MOVE: 2>, -1, 1)], [0, 0.016987085342407227, (<Action.MOVE: 2>, 1, -1)], [1, 3.11896014213562, (<Action.MOVE: 2>, -1, 0)], [0, 0.013954877853393555, (<Action.MOVE: 2>, 0, -1)], [1, 2.0010030269622803, (<Action.MOVE: 2>, -1, -1)], [0, 0.008027315139770508, (<Action.MOVE: 2>, 1, 1)], [1, 2.1409642696380615, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,796
iterations,6
times of actions,"[[0, 0.012000560760498047, (<Action.MOVE: 2>, 0, -1)], [1, 1.9617526531219482, (<Action.MOVE: 2>, -1, 1)], [0, 0.017982006072998047, (<Action.MOVE: 2>, -1, 0)], [1, 3.0150015354156494, (<Action.MOVE: 2>, -1, -1)], [0, 0.010962486267089844, (<Action.MOVE: 2>, 0, 1)], [1, 2.660968780517578, <Action.KICK: 1>]]"
winner,blue
game,797
iterations,10
times of actions,"[[0, 0.0039997100830078125, (<Action.MOVE: 2>, 1, 1)], [1, 1.9679958820343018, (<Action.MOVE: 2>, -1, 1)], [0, 0.017944812774658203, (<Action.MOVE: 2>, 1, 0)], [1, 3.519043445587158, (<Action.MOVE: 2>, -1, 0)], [0, 0.01696634292602539, (<Action.MOVE: 2>, 0, -1)], [1, 1.9331889152526855, (<Action.MOVE: 2>, -1, 0)], [0, 0.008868217468261719, (<Action.MOVE: 2>, 0, 1)], [1, 2.8209500312805176, (<Action.MOVE: 2>, -1, 0)], [0, 0.013954639434814453, (<Action.MOVE: 2>, 0, -1)], [1, 1.4759521484375, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,798
iterations,14
times of actions,"[[0, 0.009992361068725586, (<Action.MOVE: 2>, 0, 1)], [1, 1.7560029029846191, (<Action.MOVE: 2>, 0, 1)], [0, 0.01799750328063965, (<Action.MOVE: 2>, 0, 1)], [1, 2.055996894836426, (<Action.MOVE: 2>, 0, 1)], [0, 0.0179598331451416, (<Action.MOVE: 2>, 0, 1)], [1, 1.287003517150879, (<Action.MOVE: 2>, -1, 0)], [0, 0.009961843490600586, (<Action.MOVE: 2>, 0, -1)], [1, 3.343963861465454, (<Action.MOVE: 2>, -1, -1)], [0, 0.01796412467956543, (<Action.MOVE: 2>, 0, 1)], [1, 2.0490121841430664, (<Action.MOVE: 2>, -1, 0)], [0, 0.009992837905883789, (<Action.MOVE: 2>, 1, -1)], [1, 2.7290191650390625, (<Action.MOVE: 2>, -1, 0)], [0, 0.014958620071411133, (<Action.MOVE: 2>, 0, 1)], [1, 1.4620044231414795, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,799
iterations,20
times of actions,"[[0, 0.009000062942504883, (<Action.MOVE: 2>, 1, -1)], [1, 2.3839547634124756, (<Action.MOVE: 2>, -1, 0)], [0, 0.015941381454467773, (<Action.MOVE: 2>, 0, 1)], [1, 3.026956796646118, (<Action.MOVE: 2>, -1, 0)], [0, 0.013998985290527344, (<Action.MOVE: 2>, 0, -1)], [1, 3.7829973697662354, (<Action.MOVE: 2>, 0, -1)], [0, 0.014957189559936523, (<Action.MOVE: 2>, 1, 1)], [1, 4.082532644271851, (<Action.MOVE: 2>, 1, 0)], [0, 0.008993864059448242, (<Action.MOVE: 2>, 0, 1)], [1, 3.6210386753082275, (<Action.MOVE: 2>, -1, 0)], [0, 0.009961128234863281, (<Action.MOVE: 2>, 1, -1)], [1, 3.6999661922454834, (<Action.MOVE: 2>, -1, -1)], [0, 0.007990837097167969, (<Action.MOVE: 2>, 0, 1)], [1, 3.047959804534912, (<Action.MOVE: 2>, -1, 1)], [0, 0.009956598281860352, (<Action.MOVE: 2>, 0, 1)], [1, 3.306957483291626, (<Action.MOVE: 2>, -1, 0)], [0, 0.013997793197631836, (<Action.MOVE: 2>, 1, -1)], [1, 2.983961582183838, (<Action.MOVE: 2>, -1, 1)], [0, 0.013955116271972656, (<Action.MOVE: 2>, 1, 0)], [1, 2.0929512977600098, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,800
iterations,13
times of actions,"[[1, 0.9000003337860107, (<Action.MOVE: 2>, 0, 1)], [0, 0.008999109268188477, (<Action.MOVE: 2>, -1, 1)], [1, 0.9149887561798096, (<Action.MOVE: 2>, 0, 1)], [0, 0.008995294570922852, (<Action.MOVE: 2>, -1, 0)], [1, 1.086958885192871, (<Action.MOVE: 2>, 1, 0)], [0, 0.005959272384643555, (<Action.MOVE: 2>, -1, -1)], [1, 1.946962594985962, (<Action.MOVE: 2>, 1, 1)], [0, 0.015950679779052734, (<Action.MOVE: 2>, 1, 0)], [1, 5.477951765060425, (<Action.MOVE: 2>, 1, 0)], [0, 0.01996302604675293, (<Action.MOVE: 2>, 0, 1)], [1, 2.587055206298828, (<Action.MOVE: 2>, 1, -1)], [0, 0.020000219345092773, (<Action.MOVE: 2>, 0, -1)], [1, 2.415964365005493, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,801
iterations,10
times of actions,"[[0, 0.010004758834838867, (<Action.MOVE: 2>, 0, 1)], [1, 1.0979971885681152, (<Action.MOVE: 2>, -1, -1)], [0, 0.0089569091796875, (<Action.MOVE: 2>, -1, 0)], [1, 2.0829641819000244, (<Action.MOVE: 2>, -1, 0)], [0, 0.009005308151245117, (<Action.MOVE: 2>, 1, -1)], [1, 3.0370490550994873, (<Action.MOVE: 2>, -1, 0)], [0, 0.013999462127685547, (<Action.MOVE: 2>, 1, 0)], [1, 2.690999984741211, (<Action.MOVE: 2>, -1, -1)], [0, 0.01400136947631836, (<Action.MOVE: 2>, 1, 0)], [1, 2.306004285812378, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,802
iterations,12
times of actions,"[[0, 0.012006759643554688, (<Action.MOVE: 2>, 1, 1)], [1, 2.0988011360168457, (<Action.MOVE: 2>, 0, 1)], [0, 0.015996694564819336, (<Action.MOVE: 2>, 0, 1)], [1, 1.2929413318634033, (<Action.MOVE: 2>, -1, 0)], [0, 0.009966611862182617, (<Action.MOVE: 2>, 1, -1)], [1, 3.20796275138855, (<Action.MOVE: 2>, -1, 0)], [0, 0.014957666397094727, (<Action.MOVE: 2>, 1, 0)], [1, 2.732992649078369, (<Action.MOVE: 2>, -1, 0)], [0, 0.01495814323425293, (<Action.MOVE: 2>, 1, -1)], [1, 2.3835623264312744, (<Action.MOVE: 2>, -1, -1)], [0, 0.011049270629882812, (<Action.MOVE: 2>, -1, 0)], [1, 2.414207935333252, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,803
iterations,13
times of actions,"[[1, 0.8240630626678467, (<Action.MOVE: 2>, 1, 0)], [0, 0.0070002079010009766, (<Action.MOVE: 2>, 0, 1)], [1, 1.825016736984253, (<Action.MOVE: 2>, 1, 0)], [0, 0.01800084114074707, (<Action.MOVE: 2>, 0, 1)], [1, 2.32200026512146, (<Action.MOVE: 2>, 0, 1)], [0, 0.019001245498657227, (<Action.MOVE: 2>, -1, -1)], [1, 2.082003116607666, (<Action.MOVE: 2>, 1, 0)], [0, 0.015958547592163086, (<Action.MOVE: 2>, 0, -1)], [1, 1.9169564247131348, (<Action.MOVE: 2>, 1, 0)], [0, 0.01100611686706543, (<Action.MOVE: 2>, 0, 1)], [1, 2.8059589862823486, (<Action.MOVE: 2>, 1, -1)], [0, 0.014953136444091797, (<Action.MOVE: 2>, 0, 1)], [1, 2.6459994316101074, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,804
iterations,6
times of actions,"[[0, 0.005999565124511719, (<Action.MOVE: 2>, 0, -1)], [1, 1.8149995803833008, (<Action.MOVE: 2>, -1, 0)], [0, 0.013000249862670898, (<Action.MOVE: 2>, 1, -1)], [1, 3.58404541015625, (<Action.MOVE: 2>, -1, 1)], [0, 0.013997316360473633, (<Action.MOVE: 2>, -1, 0)], [1, 2.4949660301208496, <Action.KICK: 1>]]"
winner,blue
game,805
iterations,7
times of actions,"[[1, 1.0599992275238037, (<Action.MOVE: 2>, 1, 0)], [0, 0.009955644607543945, (<Action.MOVE: 2>, 1, 0)], [1, 1.089998722076416, (<Action.MOVE: 2>, 1, 1)], [0, 0.015000343322753906, (<Action.MOVE: 2>, 0, 1)], [1, 1.7339599132537842, (<Action.MOVE: 2>, 1, 1)], [0, 0.013998985290527344, (<Action.MOVE: 2>, -1, 1)], [1, 3.26096248626709, <Action.KICK: 1>]]"
winner,red
game,806
iterations,9
times of actions,"[[1, 1.5019972324371338, (<Action.MOVE: 2>, 1, 1)], [0, 0.009000062942504883, (<Action.MOVE: 2>, -1, 0)], [1, 2.1670479774475098, (<Action.MOVE: 2>, 0, 1)], [0, 0.01896500587463379, (<Action.MOVE: 2>, 0, -1)], [1, 1.9589581489562988, (<Action.MOVE: 2>, 1, 0)], [0, 0.009953737258911133, (<Action.MOVE: 2>, 0, 1)], [1, 2.8249671459198, (<Action.MOVE: 2>, 1, -1)], [0, 0.01395273208618164, (<Action.MOVE: 2>, 1, 0)], [1, 2.5519628524780273, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,807
iterations,11
times of actions,"[[1, 0.5059928894042969, (<Action.MOVE: 2>, 0, 1)], [0, 0.005999565124511719, (<Action.MOVE: 2>, -1, 1)], [1, 1.5639991760253906, (<Action.MOVE: 2>, 1, 1)], [0, 0.014946937561035156, (<Action.MOVE: 2>, -1, -1)], [1, 1.2030048370361328, (<Action.MOVE: 2>, 0, 1)], [0, 0.008963584899902344, (<Action.MOVE: 2>, -1, 1)], [1, 2.7289774417877197, (<Action.MOVE: 2>, 1, 0)], [0, 0.015039682388305664, (<Action.MOVE: 2>, 0, -1)], [1, 1.61696195602417, (<Action.MOVE: 2>, 1, -1)], [0, 0.009958028793334961, (<Action.MOVE: 2>, -1, -1)], [0, 0.010999679565429688, (<Action.MOVE: 2>, 1, 0)], [1, 1.6710028648376465, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,808
iterations,9
times of actions,"[[1, 0.8889973163604736, (<Action.MOVE: 2>, 0, 1)], [0, 0.0059452056884765625, (<Action.MOVE: 2>, 1, 0)], [1, 0.9380736351013184, (<Action.MOVE: 2>, 1, 1)], [0, 0.008989572525024414, (<Action.MOVE: 2>, -1, -1)], [0, 0.00803995132446289, (<Action.MOVE: 2>, -1, 0)], [1, 1.8669137954711914, (<Action.MOVE: 2>, 1, 0)], [0, 0.00899958610534668, (<Action.MOVE: 2>, -1, 1)], [1, 2.8069939613342285, (<Action.MOVE: 2>, 1, -1)], [0, 0.014000654220581055, (<Action.MOVE: 2>, -1, 1)], [1, 2.672933340072632, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,809
iterations,9
times of actions,"[[1, 1.2750449180603027, (<Action.MOVE: 2>, 1, 0)], [0, 0.010993480682373047, (<Action.MOVE: 2>, 0, 1)], [1, 2.0569560527801514, (<Action.MOVE: 2>, 1, 0)], [0, 0.017958402633666992, (<Action.MOVE: 2>, 0, 1)], [1, 2.4869399070739746, (<Action.MOVE: 2>, 0, 1)], [0, 0.023000240325927734, (<Action.MOVE: 2>, -1, -1)], [1, 2.457045793533325, (<Action.MOVE: 2>, 0, 1)], [0, 0.01595282554626465, (<Action.MOVE: 2>, -1, 1)], [1, 2.0639560222625732, (<Action.MOVE: 2>, 0, -1)], [0, 0.01495504379272461, (<Action.MOVE: 2>, 0, 1)]]"
winner,none
game,810
iterations,15
times of actions,"[[1, 0.7519948482513428, (<Action.MOVE: 2>, 1, 1)], [0, 0.009998083114624023, (<Action.MOVE: 2>, 1, 0)], [1, 1.281959056854248, (<Action.MOVE: 2>, 1, 0)], [0, 0.015952587127685547, (<Action.MOVE: 2>, -1, 0)], [1, 1.8349530696868896, (<Action.MOVE: 2>, 0, 1)], [0, 0.018964529037475586, (<Action.MOVE: 2>, 0, 1)], [1, 2.297961473464966, (<Action.MOVE: 2>, 0, 1)], [0, 0.018958330154418945, (<Action.MOVE: 2>, 1, 0)], [1, 1.811962366104126, (<Action.MOVE: 2>, 1, 0)], [0, 0.013961315155029297, (<Action.MOVE: 2>, 0, 1)], [1, 2.305959701538086, (<Action.MOVE: 2>, 1, -1)], [0, 0.011959552764892578, (<Action.MOVE: 2>, 0, 1)], [1, 1.5109562873840332, (<Action.MOVE: 2>, 1, 0)], [0, 0.007002353668212891, (<Action.MOVE: 2>, 0, -1)], [1, 1.7989623546600342, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,811
iterations,12
times of actions,"[[0, 0.005999088287353516, (<Action.MOVE: 2>, 1, 0)], [1, 0.9569990634918213, (<Action.MOVE: 2>, 0, 1)], [0, 0.007997751235961914, (<Action.MOVE: 2>, -1, 0)], [1, 1.2457635402679443, (<Action.MOVE: 2>, -1, 1)], [0, 0.00896143913269043, (<Action.MOVE: 2>, 0, 1)], [1, 3.4489989280700684, (<Action.MOVE: 2>, -1, 0)], [0, 0.014955997467041016, (<Action.MOVE: 2>, 0, -1)], [1, 1.9060423374176025, (<Action.MOVE: 2>, -1, 0)], [0, 0.008952140808105469, (<Action.MOVE: 2>, 1, 1)], [1, 2.7599573135375977, (<Action.MOVE: 2>, -1, -1)], [0, 0.013998746871948242, (<Action.MOVE: 2>, 1, -1)], [1, 1.3350000381469727, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,812
iterations,10
times of actions,"[[0, 0.009994745254516602, (<Action.MOVE: 2>, 0, -1)], [1, 2.131039619445801, (<Action.MOVE: 2>, -1, 1)], [0, 0.018001556396484375, (<Action.MOVE: 2>, 1, 0)], [1, 3.423969030380249, (<Action.MOVE: 2>, -1, 0)], [0, 0.014935493469238281, (<Action.MOVE: 2>, 0, -1)], [1, 1.8949997425079346, (<Action.MOVE: 2>, -1, 0)], [0, 0.0089569091796875, (<Action.MOVE: 2>, 0, 1)], [1, 2.7789859771728516, (<Action.MOVE: 2>, -1, 0)], [0, 0.013953685760498047, (<Action.MOVE: 2>, 1, -1)], [1, 1.4799542427062988, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,813
iterations,11
times of actions,"[[1, 0.621997594833374, (<Action.MOVE: 2>, 1, 1)], [0, 0.010001659393310547, (<Action.MOVE: 2>, -1, -1)], [1, 0.8880045413970947, (<Action.MOVE: 2>, 1, 1)], [0, 0.009999513626098633, (<Action.MOVE: 2>, 1, 0)], [1, 1.1799595355987549, (<Action.MOVE: 2>, 1, 1)], [0, 0.010952472686767578, (<Action.MOVE: 2>, -1, 0)], [1, 1.9449949264526367, (<Action.MOVE: 2>, 1, 0)], [0, 0.00995779037475586, (<Action.MOVE: 2>, -1, -1)], [0, 0.009998321533203125, (<Action.MOVE: 2>, -1, -1)], [0, 0.009999990463256836, (<Action.MOVE: 2>, 0, 1)], [1, 3.01196551322937, (<Action.MOVE: 2>, 1, -1)], [0, 0.014957427978515625, (<Action.MOVE: 2>, -1, 1)], [1, 2.6910903453826904, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,814
iterations,10
times of actions,"[[0, 0.005005836486816406, (<Action.MOVE: 2>, 1, 0)], [1, 1.4749665260314941, (<Action.MOVE: 2>, -1, 0)], [0, 0.00896143913269043, (<Action.MOVE: 2>, 0, 1)], [1, 3.4085030555725098, (<Action.MOVE: 2>, -1, 1)], [0, 0.01500082015991211, (<Action.MOVE: 2>, 1, 0)], [1, 3.1369588375091553, (<Action.MOVE: 2>, -1, 0)], [0, 0.014948606491088867, (<Action.MOVE: 2>, 1, 1)], [1, 3.3709895610809326, (<Action.MOVE: 2>, -1, -1)], [0, 0.016947269439697266, (<Action.MOVE: 2>, 1, 1)], [1, 2.4650380611419678, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,815
iterations,9
times of actions,"[[1, 2.091998815536499, (<Action.MOVE: 2>, 1, 0)], [0, 0.00995945930480957, (<Action.MOVE: 2>, 1, 0)], [1, 1.8359808921813965, (<Action.MOVE: 2>, 1, 0)], [0, 0.013001441955566406, (<Action.MOVE: 2>, -1, -1)], [1, 3.8579955101013184, (<Action.MOVE: 2>, 1, 1)], [0, 0.01598954200744629, (<Action.MOVE: 2>, 1, 0)], [1, 3.061945915222168, (<Action.MOVE: 2>, 1, 1)], [0, 0.01200556755065918, (<Action.MOVE: 2>, -1, 1)], [1, 2.4959616661071777, <Action.KICK: 1>]]"
winner,red
game,816
iterations,15
times of actions,"[[1, 1.5820658206939697, (<Action.MOVE: 2>, 1, 1)], [0, 0.009958028793334961, (<Action.MOVE: 2>, 0, -1)], [1, 2.3939521312713623, (<Action.MOVE: 2>, 0, 1)], [0, 0.019001245498657227, (<Action.MOVE: 2>, -1, 1)], [1, 2.2070000171661377, (<Action.MOVE: 2>, 0, 1)], [0, 0.016992807388305664, (<Action.MOVE: 2>, 0, -1)], [1, 2.737003803253174, (<Action.MOVE: 2>, 1, -1)], [0, 0.014959096908569336, (<Action.MOVE: 2>, 0, -1)], [1, 4.11890721321106, (<Action.MOVE: 2>, 1, 0)], [0, 0.014956951141357422, (<Action.MOVE: 2>, 1, 0)], [1, 3.421955108642578, (<Action.MOVE: 2>, 1, 0)], [0, 0.014966011047363281, (<Action.MOVE: 2>, -1, -1)], [1, 2.8810017108917236, (<Action.MOVE: 2>, 1, -1)], [0, 0.01595783233642578, (<Action.MOVE: 2>, 0, -1)], [1, 1.4530000686645508, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,817
iterations,11
times of actions,"[[1, 1.6570038795471191, (<Action.MOVE: 2>, 1, 1)], [0, 0.010003089904785156, (<Action.MOVE: 2>, 0, -1)], [1, 2.288999080657959, (<Action.MOVE: 2>, 0, 1)], [0, 0.01900196075439453, (<Action.MOVE: 2>, 1, 0)], [1, 1.8339977264404297, (<Action.MOVE: 2>, 1, 0)], [0, 0.013956785202026367, (<Action.MOVE: 2>, 0, 1)], [1, 2.311957359313965, (<Action.MOVE: 2>, 1, -1)], [0, 0.011963605880737305, (<Action.MOVE: 2>, -1, 1)], [1, 1.6690001487731934, (<Action.MOVE: 2>, 1, 0)], [0, 0.008960247039794922, (<Action.MOVE: 2>, -1, -1)], [1, 2.5589613914489746, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,818
iterations,7
times of actions,"[[1, 2.0058953762054443, (<Action.MOVE: 2>, 1, 1)], [0, 0.008997440338134766, (<Action.MOVE: 2>, -1, 0)], [1, 3.0779507160186768, (<Action.MOVE: 2>, 1, 0)], [0, 0.013997793197631836, (<Action.MOVE: 2>, 0, -1)], [1, 1.766998529434204, (<Action.MOVE: 2>, 1, -1)], [0, 0.010000467300415039, (<Action.MOVE: 2>, -1, 1)], [1, 2.3930044174194336, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,819
iterations,5
times of actions,"[[1, 0.9044387340545654, (<Action.MOVE: 2>, 0, 1)], [0, 0.006010532379150391, (<Action.MOVE: 2>, -1, -1)], [0, 0.01077580451965332, (<Action.MOVE: 2>, 0, 1)], [1, 1.9799613952636719, (<Action.MOVE: 2>, 1, 1)], [0, 0.018955230712890625, (<Action.MOVE: 2>, 1, 0)], [1, 2.5599887371063232, <Action.KICK: 1>]]"
winner,red
game,820
iterations,5
times of actions,"[[1, 0.7915067672729492, (<Action.MOVE: 2>, 1, 0)], [0, 0.005959987640380859, (<Action.MOVE: 2>, -1, 1)], [1, 1.756998062133789, (<Action.MOVE: 2>, 1, 0)], [0, 0.014961719512939453, (<Action.MOVE: 2>, 0, 1)], [1, 2.374997854232788, (<Action.MOVE: 2>, 1, 0)], [0, 0.01595449447631836, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,821
iterations,18
times of actions,"[[0, 0.011748790740966797, (<Action.MOVE: 2>, 1, 1)], [1, 0.9639644622802734, (<Action.MOVE: 2>, -1, 1)], [0, 0.00898289680480957, (<Action.MOVE: 2>, 0, -1)], [1, 2.114956855773926, (<Action.MOVE: 2>, 0, 1)], [0, 0.017000198364257812, (<Action.MOVE: 2>, 0, -1)], [1, 3.1720008850097656, (<Action.MOVE: 2>, -1, 1)], [0, 0.014996051788330078, (<Action.MOVE: 2>, -1, 0)], [1, 3.1679887771606445, (<Action.MOVE: 2>, 0, -1)], [0, 0.011969327926635742, (<Action.MOVE: 2>, 1, 1)], [1, 3.7019612789154053, (<Action.MOVE: 2>, -1, 0)], [0, 0.013987064361572266, (<Action.MOVE: 2>, 0, -1)], [1, 3.6799535751342773, (<Action.MOVE: 2>, -1, -1)], [0, 0.013958454132080078, (<Action.MOVE: 2>, 1, 0)], [1, 3.465989351272583, (<Action.MOVE: 2>, -1, 0)], [0, 0.015996456146240234, (<Action.MOVE: 2>, -1, 0)], [1, 3.0929598808288574, (<Action.MOVE: 2>, -1, 1)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 1, 1)], [1, 2.3310070037841797, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,822
iterations,10
