start time,1633071274.1702516
winner,blue
game,749
iterations,10
times of actions,"[[0, 0.0029506683349609375, (<Action.MOVE: 2>, 1, 0)], [1, 1.2697253227233887, (<Action.MOVE: 2>, -1, 0)], [0, 0.008956193923950195, (<Action.MOVE: 2>, 1, 1)], [1, 3.3850035667419434, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000343322753906, (<Action.MOVE: 2>, 0, -1)], [1, 1.8920466899871826, (<Action.MOVE: 2>, -1, 0)], [0, 0.009000062942504883, (<Action.MOVE: 2>, -1, 0)], [1, 1.6570003032684326, (<Action.MOVE: 2>, -1, 0)], [0, 0.007999420166015625, (<Action.MOVE: 2>, 1, 1)], [1, 2.32199764251709, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,750
iterations,9
times of actions,"[[1, 0.8929414749145508, (<Action.MOVE: 2>, 0, 1)], [0, 0.006000041961669922, (<Action.MOVE: 2>, -1, 0)], [1, 1.2530624866485596, (<Action.MOVE: 2>, 1, 1)], [0, 0.011002063751220703, (<Action.MOVE: 2>, -1, -1)], [0, 0.012999773025512695, (<Action.MOVE: 2>, -1, 1)], [1, 3.1370418071746826, (<Action.MOVE: 2>, 1, 0)], [0, 0.015000343322753906, (<Action.MOVE: 2>, -1, -1)], [1, 1.6690576076507568, (<Action.MOVE: 2>, 1, -1)], [0, 0.01000070571899414, (<Action.MOVE: 2>, 0, 1)], [1, 2.160046100616455, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,751
iterations,14
times of actions,"[[0, 0.010964155197143555, (<Action.MOVE: 2>, -1, 0)], [1, 0.9239528179168701, (<Action.MOVE: 2>, 0, 1)], [0, 0.022001028060913086, (<Action.MOVE: 2>, 1, 0)], [1, 1.7190439701080322, (<Action.MOVE: 2>, 0, 1)], [0, 0.01799941062927246, (<Action.MOVE: 2>, 1, -1)], [1, 2.036043643951416, (<Action.MOVE: 2>, -1, 1)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 0, -1)], [1, 2.1770448684692383, (<Action.MOVE: 2>, -1, 0)], [0, 0.009996652603149414, (<Action.MOVE: 2>, 1, 1)], [1, 2.878002166748047, (<Action.MOVE: 2>, -1, 0)], [0, 0.015003204345703125, (<Action.MOVE: 2>, 1, -1)], [1, 1.2860028743743896, (<Action.MOVE: 2>, -1, -1)], [0, 0.0070035457611083984, (<Action.MOVE: 2>, -1, -1)], [0, 0.00700068473815918, (<Action.MOVE: 2>, -1, 0)], [1, 1.3149991035461426, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,752
iterations,17
times of actions,"[[1, 1.028998613357544, (<Action.MOVE: 2>, 0, 1)], [0, 0.010002374649047852, (<Action.MOVE: 2>, 1, 0)], [1, 1.3590431213378906, (<Action.MOVE: 2>, 1, 0)], [0, 0.01399993896484375, (<Action.MOVE: 2>, 0, 1)], [1, 1.1320011615753174, (<Action.MOVE: 2>, -1, 0)], [0, 0.014000892639160156, (<Action.MOVE: 2>, -1, 0)], [1, 1.6109976768493652, (<Action.MOVE: 2>, 0, 1)], [0, 0.01895761489868164, (<Action.MOVE: 2>, -1, 0)], [1, 2.0610032081604004, (<Action.MOVE: 2>, 0, 1)], [0, 0.018002748489379883, (<Action.MOVE: 2>, -1, 1)], [1, 1.2660374641418457, (<Action.MOVE: 2>, 1, 0)], [0, 0.010050773620605469, (<Action.MOVE: 2>, 1, 0)], [1, 1.8809623718261719, (<Action.MOVE: 2>, 1, 0)], [0, 0.010000228881835938, (<Action.MOVE: 2>, -1, 1)], [0, 0.009999513626098633, (<Action.MOVE: 2>, 0, -1)], [1, 2.86903977394104, (<Action.MOVE: 2>, 1, -1)], [0, 0.015000104904174805, (<Action.MOVE: 2>, -1, 1)], [1, 1.494025468826294, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,753
iterations,10
times of actions,"[[0, 0.009939908981323242, (<Action.MOVE: 2>, 0, 1)], [1, 1.273939847946167, (<Action.MOVE: 2>, -1, 0)], [0, 0.009001493453979492, (<Action.MOVE: 2>, 1, -1)], [1, 3.1470417976379395, (<Action.MOVE: 2>, -1, 0)], [0, 0.015003442764282227, (<Action.MOVE: 2>, 1, 0)], [1, 2.7090041637420654, (<Action.MOVE: 2>, -1, 0)], [0, 0.014998912811279297, (<Action.MOVE: 2>, 1, 1)], [1, 1.2650561332702637, (<Action.MOVE: 2>, -1, -1)], [0, 0.007002830505371094, (<Action.MOVE: 2>, -1, 1)], [0, 0.0070378780364990234, (<Action.MOVE: 2>, 0, -1)], [1, 1.7450053691864014, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,754
iterations,9
times of actions,"[[1, 1.061094045639038, (<Action.MOVE: 2>, 1, 0)], [0, 0.005999088287353516, (<Action.MOVE: 2>, -1, 0)], [1, 1.303041696548462, (<Action.MOVE: 2>, 1, 0)], [0, 0.010003089904785156, (<Action.MOVE: 2>, -1, 1)], [1, 3.213047504425049, (<Action.MOVE: 2>, 1, 0)], [0, 0.015000581741333008, (<Action.MOVE: 2>, 1, 0)], [1, 2.7880423069000244, (<Action.MOVE: 2>, 1, -1)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 0, -1)], [1, 1.4970030784606934, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,755
iterations,4
times of actions,"[[1, 0.7419977188110352, (<Action.MOVE: 2>, 1, 1)], [0, 0.010024547576904297, (<Action.MOVE: 2>, -1, 0)], [1, 1.7168481349945068, (<Action.MOVE: 2>, 1, 1)], [0, 0.01596212387084961, (<Action.MOVE: 2>, -1, 0)], [1, 2.31599760055542, (<Action.MOVE: 2>, 1, 0)]]"
winner,none
game,756
iterations,10
times of actions,"[[0, 0.010999679565429688, (<Action.MOVE: 2>, -1, 0)], [1, 2.253411293029785, (<Action.MOVE: 2>, -1, 0)], [0, 0.019047975540161133, (<Action.MOVE: 2>, 0, 1)], [1, 3.4949159622192383, (<Action.MOVE: 2>, -1, -1)], [0, 0.015001058578491211, (<Action.MOVE: 2>, 0, 1)], [1, 1.7899844646453857, (<Action.MOVE: 2>, -1, 0)], [0, 0.008991241455078125, (<Action.MOVE: 2>, 0, -1)], [1, 2.699948787689209, (<Action.MOVE: 2>, -1, 0)], [0, 0.014995098114013672, (<Action.MOVE: 2>, -1, 0)], [1, 1.7799875736236572, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,757
iterations,10
times of actions,"[[0, 0.00500178337097168, (<Action.MOVE: 2>, 1, 1)], [1, 2.027003526687622, (<Action.MOVE: 2>, -1, 0)], [0, 0.017002344131469727, (<Action.MOVE: 2>, 0, 1)], [1, 4.023003101348877, (<Action.MOVE: 2>, -1, 1)], [0, 0.01495981216430664, (<Action.MOVE: 2>, 1, 1)], [1, 4.125027656555176, (<Action.MOVE: 2>, -1, 0)], [0, 0.014997482299804688, (<Action.MOVE: 2>, 0, -1)], [1, 3.2779903411865234, (<Action.MOVE: 2>, -1, -1)], [0, 0.013959646224975586, (<Action.MOVE: 2>, 1, -1)], [1, 2.4415974617004395, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,758
iterations,7
times of actions,"[[1, 1.2400000095367432, (<Action.MOVE: 2>, 1, 0)], [0, 0.005957603454589844, (<Action.MOVE: 2>, 0, 1)], [1, 2.9969911575317383, (<Action.MOVE: 2>, 1, 0)], [0, 0.0149993896484375, (<Action.MOVE: 2>, 0, -1)], [1, 1.6770002841949463, (<Action.MOVE: 2>, 1, -1)], [0, 0.009962081909179688, (<Action.MOVE: 2>, -1, 0)], [1, 1.5160574913024902, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,759
iterations,12
times of actions,"[[0, 0.008003950119018555, (<Action.MOVE: 2>, 0, -1)], [1, 1.4610397815704346, (<Action.MOVE: 2>, 0, 1)], [0, 0.012961626052856445, (<Action.MOVE: 2>, 1, 1)], [1, 1.9869608879089355, (<Action.MOVE: 2>, -1, 1)], [0, 0.016972780227661133, (<Action.MOVE: 2>, 0, 1)], [1, 2.090005397796631, (<Action.MOVE: 2>, -1, 0)], [0, 0.009000062942504883, (<Action.MOVE: 2>, 0, -1)], [1, 2.9725773334503174, (<Action.MOVE: 2>, -1, -1)], [0, 0.015003204345703125, (<Action.MOVE: 2>, 1, -1)], [1, 3.0360312461853027, (<Action.MOVE: 2>, -1, 0)], [0, 0.01500082015991211, (<Action.MOVE: 2>, 1, 1)], [1, 2.316041946411133, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,760
iterations,13
times of actions,"[[1, 1.3053698539733887, (<Action.MOVE: 2>, 1, -1)], [0, 0.010000467300415039, (<Action.MOVE: 2>, 0, 1)], [1, 2.2730767726898193, (<Action.MOVE: 2>, 1, 0)], [0, 0.021999835968017578, (<Action.MOVE: 2>, 0, 1)], [1, 2.1060469150543213, (<Action.MOVE: 2>, 0, 1)], [0, 0.017955541610717773, (<Action.MOVE: 2>, 0, 1)], [1, 1.0340018272399902, (<Action.MOVE: 2>, 1, -1)], [0, 0.008999109268188477, (<Action.MOVE: 2>, 0, -1)], [1, 2.8820040225982666, (<Action.MOVE: 2>, 1, -1)], [0, 0.015956640243530273, (<Action.MOVE: 2>, 1, 0)], [1, 2.096998691558838, (<Action.MOVE: 2>, 1, 0)], [0, 0.010999917984008789, (<Action.MOVE: 2>, 0, 1)], [1, 1.1231143474578857, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,761
iterations,3
times of actions,"[[1, 1.8701138496398926, (<Action.MOVE: 2>, 0, -1)], [0, 0.010002851486206055, (<Action.MOVE: 2>, 0, -1)], [1, 2.3799993991851807, (<Action.MOVE: 2>, 0, 1)], [0, 0.017999649047851562, (<Action.MOVE: 2>, 0, 1)]]"
winner,none
game,762
iterations,12
times of actions,"[[0, 0.009957075119018555, (<Action.MOVE: 2>, 1, 0)], [1, 1.837418794631958, (<Action.MOVE: 2>, 0, 1)], [0, 0.025002717971801758, (<Action.MOVE: 2>, 1, 0)], [1, 2.344005823135376, (<Action.MOVE: 2>, -1, 1)], [0, 0.018001317977905273, (<Action.MOVE: 2>, 1, 1)], [1, 3.2629611492156982, (<Action.MOVE: 2>, -1, 0)], [0, 0.014998912811279297, (<Action.MOVE: 2>, 1, 0)], [1, 2.6000442504882812, (<Action.MOVE: 2>, -1, 0)], [0, 0.00899815559387207, (<Action.MOVE: 2>, 0, 1)], [1, 2.0410046577453613, (<Action.MOVE: 2>, -1, -1)], [0, 0.01199960708618164, (<Action.MOVE: 2>, -1, 0)], [1, 2.1300439834594727, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,763
iterations,14
times of actions,"[[0, 0.006982564926147461, (<Action.MOVE: 2>, 1, -1)], [1, 2.2840118408203125, (<Action.MOVE: 2>, -1, 0)], [0, 0.019956350326538086, (<Action.MOVE: 2>, 1, 0)], [1, 3.78304123878479, (<Action.MOVE: 2>, 1, 0)], [0, 0.015001773834228516, (<Action.MOVE: 2>, 1, 1)], [1, 3.2530462741851807, (<Action.MOVE: 2>, -1, -1)], [0, 0.009000062942504883, (<Action.MOVE: 2>, 1, 0)], [1, 3.0680041313171387, (<Action.MOVE: 2>, -1, 0)], [0, 0.015003681182861328, (<Action.MOVE: 2>, 1, 1)], [1, 1.4520413875579834, (<Action.MOVE: 2>, -1, 0)], [0, 0.005998849868774414, (<Action.MOVE: 2>, -1, 1)], [0, 0.007000923156738281, (<Action.MOVE: 2>, -1, 0)], [1, 1.5980515480041504, (<Action.MOVE: 2>, -1, 0)], [0, 0.008999347686767578, (<Action.MOVE: 2>, 0, -1)], [1, 2.51704478263855, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,764
iterations,13
times of actions,"[[1, 2.9539833068847656, (<Action.MOVE: 2>, 0, 1)], [0, 0.010002374649047852, (<Action.MOVE: 2>, 0, 1)], [1, 2.3599963188171387, (<Action.MOVE: 2>, 0, -1)], [0, 0.02100229263305664, (<Action.MOVE: 2>, 0, 1)], [1, 2.4590566158294678, (<Action.MOVE: 2>, 0, 1)], [0, 0.017995119094848633, (<Action.MOVE: 2>, 0, 1)], [1, 1.1860475540161133, (<Action.MOVE: 2>, 1, -1)], [0, 0.010000228881835938, (<Action.MOVE: 2>, -1, 0)], [1, 2.3025662899017334, (<Action.MOVE: 2>, 1, 0)], [0, 0.010000467300415039, (<Action.MOVE: 2>, 0, -1)], [1, 3.1230413913726807, (<Action.MOVE: 2>, 1, -1)], [0, 0.014999866485595703, (<Action.MOVE: 2>, -1, 0)], [1, 2.42600417137146, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,765
iterations,11
times of actions,"[[1, 1.0820319652557373, (<Action.MOVE: 2>, 0, 1)], [0, 0.00999903678894043, (<Action.MOVE: 2>, -1, 1)], [1, 0.981999397277832, (<Action.MOVE: 2>, 1, 1)], [0, 0.009000778198242188, (<Action.MOVE: 2>, -1, -1)], [1, 1.9140434265136719, (<Action.MOVE: 2>, 0, 1)], [0, 0.015000343322753906, (<Action.MOVE: 2>, -1, 1)], [1, 1.7120435237884521, (<Action.MOVE: 2>, 1, 0)], [0, 0.009999990463256836, (<Action.MOVE: 2>, 0, -1)], [1, 2.5730347633361816, (<Action.MOVE: 2>, 1, -1)], [0, 0.014003276824951172, (<Action.MOVE: 2>, -1, 1)], [1, 1.0920555591583252, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,766
iterations,12
times of actions,"[[0, 0.011026620864868164, (<Action.MOVE: 2>, 0, 1)], [1, 1.4332013130187988, (<Action.MOVE: 2>, 0, 1)], [0, 0.019003868103027344, (<Action.MOVE: 2>, 1, 1)], [1, 1.2619991302490234, (<Action.MOVE: 2>, -1, 1)], [0, 0.008999347686767578, (<Action.MOVE: 2>, -1, 0)], [1, 2.052961826324463, (<Action.MOVE: 2>, -1, 0)], [0, 0.008999347686767578, (<Action.MOVE: 2>, 1, -1)], [1, 3.1410036087036133, (<Action.MOVE: 2>, -1, 0)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 1, 0)], [1, 2.718040943145752, (<Action.MOVE: 2>, -1, -1)], [0, 0.013999462127685547, (<Action.MOVE: 2>, 1, 0)], [1, 2.1150426864624023, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,767
iterations,14
times of actions,"[[0, 0.005934953689575195, (<Action.MOVE: 2>, 1, 1)], [1, 0.8474903106689453, (<Action.MOVE: 2>, 0, 1)], [0, 0.018996238708496094, (<Action.MOVE: 2>, 1, -1)], [1, 0.9650678634643555, (<Action.MOVE: 2>, 0, 1)], [0, 0.009001970291137695, (<Action.MOVE: 2>, 1, 1)], [1, 1.8830440044403076, (<Action.MOVE: 2>, -1, 1)], [0, 0.015001058578491211, (<Action.MOVE: 2>, -1, 0)], [1, 3.3520021438598633, (<Action.MOVE: 2>, -1, 0)], [0, 0.015003204345703125, (<Action.MOVE: 2>, 1, -1)], [1, 1.6839995384216309, (<Action.MOVE: 2>, -1, 0)], [0, 0.008958101272583008, (<Action.MOVE: 2>, 0, 1)], [1, 2.670045852661133, (<Action.MOVE: 2>, -1, -1)], [0, 0.014966011047363281, (<Action.MOVE: 2>, 1, 1)], [1, 2.0360045433044434, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,768
iterations,10
times of actions,"[[0, 0.011963129043579102, (<Action.MOVE: 2>, 0, 1)], [1, 1.0676114559173584, (<Action.MOVE: 2>, -1, -1)], [0, 0.01002192497253418, (<Action.MOVE: 2>, -1, 0)], [1, 1.711043119430542, (<Action.MOVE: 2>, -1, 0)], [0, 0.0069997310638427734, (<Action.MOVE: 2>, 0, -1)], [1, 2.2900421619415283, (<Action.MOVE: 2>, -1, -1)], [0, 0.012001752853393555, (<Action.MOVE: 2>, 1, -1)], [1, 3.0281565189361572, (<Action.MOVE: 2>, -1, 0)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 1, 1)], [1, 2.341055154800415, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,769
iterations,14
times of actions,"[[0, 0.008958101272583008, (<Action.MOVE: 2>, 0, -1)], [1, 0.7470054626464844, (<Action.MOVE: 2>, 0, 1)], [0, 0.014000177383422852, (<Action.MOVE: 2>, 0, 1)], [1, 1.2990033626556396, (<Action.MOVE: 2>, 0, 1)], [0, 0.01295781135559082, (<Action.MOVE: 2>, 1, 0)], [1, 1.994999885559082, (<Action.MOVE: 2>, -1, 1)], [0, 0.016000032424926758, (<Action.MOVE: 2>, 0, 1)], [1, 2.106001853942871, (<Action.MOVE: 2>, -1, 0)], [0, 0.010002374649047852, (<Action.MOVE: 2>, 0, -1)], [1, 2.9809958934783936, (<Action.MOVE: 2>, -1, -1)], [0, 0.015003681182861328, (<Action.MOVE: 2>, 1, -1)], [1, 3.140052080154419, (<Action.MOVE: 2>, -1, 0)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 1, 0)], [1, 2.6400299072265625, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,770
iterations,10
times of actions,"[[0, 0.005033969879150391, (<Action.MOVE: 2>, 0, 1)], [1, 2.0329670906066895, (<Action.MOVE: 2>, -1, 1)], [0, 0.0179593563079834, (<Action.MOVE: 2>, 1, -1)], [1, 2.398092269897461, (<Action.MOVE: 2>, -1, 0)], [0, 0.00899958610534668, (<Action.MOVE: 2>, 0, 1)], [1, 3.0810465812683105, (<Action.MOVE: 2>, -1, 0)], [0, 0.015001058578491211, (<Action.MOVE: 2>, 1, -1)], [1, 1.5639970302581787, (<Action.MOVE: 2>, -1, -1)], [0, 0.008000612258911133, (<Action.MOVE: 2>, -1, 0)], [1, 1.4560539722442627, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,771
iterations,9
times of actions,"[[1, 0.9159529209136963, (<Action.MOVE: 2>, 0, 1)], [0, 0.006000518798828125, (<Action.MOVE: 2>, 1, 0)], [1, 0.9179999828338623, (<Action.MOVE: 2>, 1, 1)], [0, 0.007999181747436523, (<Action.MOVE: 2>, -1, 1)], [1, 2.905003309249878, (<Action.MOVE: 2>, 1, 0)], [0, 0.01500391960144043, (<Action.MOVE: 2>, 0, -1)], [1, 1.7040441036224365, (<Action.MOVE: 2>, 1, -1)], [0, 0.009000301361083984, (<Action.MOVE: 2>, -1, 0)], [1, 1.658998966217041, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,772
iterations,10
times of actions,"[[0, 0.011935234069824219, (<Action.MOVE: 2>, 0, -1)], [1, 1.3438720703125, (<Action.MOVE: 2>, -1, 0)], [0, 0.008000612258911133, (<Action.MOVE: 2>, -1, 0)], [1, 2.166004180908203, (<Action.MOVE: 2>, -1, 0)], [0, 0.00800013542175293, (<Action.MOVE: 2>, 0, 1)], [1, 3.0000531673431396, (<Action.MOVE: 2>, -1, 0)], [0, 0.015950441360473633, (<Action.MOVE: 2>, 0, -1)], [1, 1.6460049152374268, (<Action.MOVE: 2>, -1, 0)], [0, 0.007999658584594727, (<Action.MOVE: 2>, 1, 0)], [1, 1.484041452407837, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,773
iterations,13
times of actions,"[[1, 1.4082536697387695, (<Action.MOVE: 2>, 1, 1)], [0, 0.009999275207519531, (<Action.MOVE: 2>, 0, -1)], [1, 2.1080050468444824, (<Action.MOVE: 2>, 1, 0)], [0, 0.021002531051635742, (<Action.MOVE: 2>, 0, 1)], [1, 2.1600441932678223, (<Action.MOVE: 2>, 0, 1)], [0, 0.021964311599731445, (<Action.MOVE: 2>, -1, 1)], [1, 1.280015230178833, (<Action.MOVE: 2>, 1, -1)], [0, 0.008999347686767578, (<Action.MOVE: 2>, 0, -1)], [1, 3.018040657043457, (<Action.MOVE: 2>, 1, 0)], [0, 0.01600503921508789, (<Action.MOVE: 2>, -1, 0)], [1, 2.7459523677825928, (<Action.MOVE: 2>, 1, -1)], [0, 0.015001058578491211, (<Action.MOVE: 2>, -1, 1)], [1, 1.359999179840088, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,774
iterations,24
times of actions,"[[0, 0.011033773422241211, (<Action.MOVE: 2>, 0, 1)], [1, 2.5718343257904053, (<Action.MOVE: 2>, 0, 1)], [0, 0.023000001907348633, (<Action.MOVE: 2>, 0, 1)], [1, 2.0780420303344727, (<Action.MOVE: 2>, -1, 0)], [0, 0.01800060272216797, (<Action.MOVE: 2>, -1, 0)], [1, 1.9780161380767822, (<Action.MOVE: 2>, 0, -1)], [0, 0.020009517669677734, (<Action.MOVE: 2>, 1, 0)], [1, 3.7680563926696777, (<Action.MOVE: 2>, 1, 0)], [0, 0.014999628067016602, (<Action.MOVE: 2>, -1, 0)], [1, 3.7930402755737305, (<Action.MOVE: 2>, 0, -1)], [0, 0.014998435974121094, (<Action.MOVE: 2>, 1, -1)], [1, 3.790212869644165, (<Action.MOVE: 2>, 0, 1)], [0, 0.01495814323425293, (<Action.MOVE: 2>, 1, 1)], [1, 3.5000033378601074, (<Action.MOVE: 2>, 0, 1)], [0, 0.013999223709106445, (<Action.MOVE: 2>, 1, 0)], [1, 3.814042568206787, (<Action.MOVE: 2>, -1, 0)], [0, 0.014999866485595703, (<Action.MOVE: 2>, 0, -1)], [1, 3.5370373725891113, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000104904174805, (<Action.MOVE: 2>, -1, 0)], [1, 3.4750335216522217, (<Action.MOVE: 2>, -1, -1)], [0, 0.015002250671386719, (<Action.MOVE: 2>, 0, -1)], [1, 2.7160468101501465, (<Action.MOVE: 2>, -1, -1)], [0, 0.015000343322753906, (<Action.MOVE: 2>, 1, -1)], [1, 1.3020389080047607, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,775
iterations,10
times of actions,"[[0, 0.007956743240356445, (<Action.MOVE: 2>, 0, 1)], [1, 1.5810432434082031, (<Action.MOVE: 2>, -1, 0)], [0, 0.010999679565429688, (<Action.MOVE: 2>, 0, 1)], [1, 1.856044054031372, (<Action.MOVE: 2>, -1, 0)], [0, 0.007050514221191406, (<Action.MOVE: 2>, 0, -1)], [1, 2.3190417289733887, (<Action.MOVE: 2>, -1, -1)], [0, 0.012000322341918945, (<Action.MOVE: 2>, 1, 0)], [1, 2.6440463066101074, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000581741333008, (<Action.MOVE: 2>, -1, 0)], [1, 1.7870376110076904, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,776
iterations,9
times of actions,"[[1, 1.0429866313934326, (<Action.MOVE: 2>, 1, 0)], [0, 0.006003856658935547, (<Action.MOVE: 2>, -1, 0)], [1, 1.204512357711792, (<Action.MOVE: 2>, 1, 1)], [0, 0.009001970291137695, (<Action.MOVE: 2>, -1, -1)], [0, 0.009996891021728516, (<Action.MOVE: 2>, -1, -1)], [0, 0.009000301361083984, (<Action.MOVE: 2>, 1, 0)], [1, 1.8480424880981445, (<Action.MOVE: 2>, 1, 0)], [0, 0.010001182556152344, (<Action.MOVE: 2>, 0, 1)], [1, 2.7230098247528076, (<Action.MOVE: 2>, 1, 0)], [0, 0.015002012252807617, (<Action.MOVE: 2>, -1, -1)], [1, 1.4879603385925293, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,777
iterations,10
times of actions,"[[0, 0.01296544075012207, (<Action.MOVE: 2>, -1, 0)], [1, 2.3989596366882324, (<Action.MOVE: 2>, -1, 0)], [0, 0.018063783645629883, (<Action.MOVE: 2>, 0, -1)], [1, 3.311002731323242, (<Action.MOVE: 2>, -1, 1)], [0, 0.015000581741333008, (<Action.MOVE: 2>, 1, 0)], [1, 3.1440417766571045, (<Action.MOVE: 2>, -1, 0)], [0, 0.013998746871948242, (<Action.MOVE: 2>, 1, 1)], [1, 3.157042980194092, (<Action.MOVE: 2>, -1, -1)], [0, 0.01500248908996582, (<Action.MOVE: 2>, 1, 1)], [1, 2.374004602432251, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,778
iterations,10
times of actions,"[[0, 0.007995843887329102, (<Action.MOVE: 2>, 1, 1)], [1, 2.0850417613983154, (<Action.MOVE: 2>, -1, 1)], [0, 0.018000364303588867, (<Action.MOVE: 2>, 0, 1)], [1, 2.1400413513183594, (<Action.MOVE: 2>, -1, 0)], [0, 0.009000062942504883, (<Action.MOVE: 2>, 1, -1)], [1, 2.8850064277648926, (<Action.MOVE: 2>, -1, 0)], [0, 0.015001773834228516, (<Action.MOVE: 2>, 0, 1)], [1, 1.671997308731079, (<Action.MOVE: 2>, -1, -1)], [0, 0.009040594100952148, (<Action.MOVE: 2>, 1, -1)], [1, 2.4710044860839844, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,779
iterations,9
times of actions,"[[1, 2.6094508171081543, (<Action.MOVE: 2>, 1, 0)], [0, 0.01096343994140625, (<Action.MOVE: 2>, -1, -1)], [1, 2.106987476348877, (<Action.MOVE: 2>, 1, 0)], [0, 0.01599884033203125, (<Action.MOVE: 2>, -1, -1)], [1, 2.0359628200531006, (<Action.MOVE: 2>, 1, 0)], [0, 0.011003255844116211, (<Action.MOVE: 2>, -1, 0)], [1, 1.577047348022461, (<Action.MOVE: 2>, 1, -1)], [0, 0.008999347686767578, (<Action.MOVE: 2>, 0, 1)], [1, 2.1422481536865234, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,780
iterations,8
times of actions,"[[0, 0.009968280792236328, (<Action.MOVE: 2>, 1, 0)], [1, 2.2873940467834473, (<Action.MOVE: 2>, -1, 0)], [0, 0.019000530242919922, (<Action.MOVE: 2>, 1, 0)], [1, 2.690051794052124, (<Action.MOVE: 2>, 0, 1)], [0, 0.014951467514038086, (<Action.MOVE: 2>, 1, 1)], [1, 3.599003553390503, (<Action.MOVE: 2>, -1, -1)], [0, 0.01400303840637207, (<Action.MOVE: 2>, 0, -1)], [1, 3.527040481567383, <Action.KICK: 1>]]"
winner,blue
game,781
iterations,10
times of actions,"[[0, 0.01100301742553711, (<Action.MOVE: 2>, 1, 1)], [1, 1.3260085582733154, (<Action.MOVE: 2>, -1, 0)], [0, 0.009003400802612305, (<Action.MOVE: 2>, 1, -1)], [1, 3.1820552349090576, (<Action.MOVE: 2>, -1, 0)], [0, 0.01600193977355957, (<Action.MOVE: 2>, 1, 0)], [1, 2.720635175704956, (<Action.MOVE: 2>, -1, 0)], [0, 0.015003204345703125, (<Action.MOVE: 2>, 0, -1)], [1, 2.8310458660125732, (<Action.MOVE: 2>, -1, -1)], [0, 0.014999151229858398, (<Action.MOVE: 2>, -1, 0)], [1, 2.587003707885742, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,782
iterations,10
times of actions,"[[0, 0.006962299346923828, (<Action.MOVE: 2>, 1, 1)], [1, 1.0579986572265625, (<Action.MOVE: 2>, -1, -1)], [0, 0.009002923965454102, (<Action.MOVE: 2>, -1, 0)], [1, 1.7549452781677246, (<Action.MOVE: 2>, -1, 0)], [0, 0.008000373840332031, (<Action.MOVE: 2>, 1, -1)], [1, 3.0160410404205322, (<Action.MOVE: 2>, -1, -1)], [0, 0.014952421188354492, (<Action.MOVE: 2>, 1, -1)], [1, 3.0400426387786865, (<Action.MOVE: 2>, -1, 0)], [0, 0.013999462127685547, (<Action.MOVE: 2>, 0, -1)], [1, 2.605045795440674, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,783
iterations,11
