start time,1632917632.0629423
winner,blue
game,801
iterations,17
times of actions,"[[0, 0.004965066909790039, (<Action.MOVE: 2>, -1, 0)], [1, 0.1539623737335205, (<Action.MOVE: 2>, 1, 0)], [0, 0.005999326705932617, (<Action.MOVE: 2>, 1, 0)], [1, 0.15900349617004395, (<Action.MOVE: 2>, 0, -1)], [0, 0.009000539779663086, (<Action.MOVE: 2>, 1, 0)], [1, 0.3859996795654297, (<Action.MOVE: 2>, -1, 0)], [0, 0.015001058578491211, (<Action.MOVE: 2>, 0, 1)], [1, 0.5560412406921387, (<Action.MOVE: 2>, 1, 0)], [0, 0.015006542205810547, (<Action.MOVE: 2>, 1, 0)], [1, 0.35100841522216797, (<Action.MOVE: 2>, -1, 0)], [0, 0.013997316360473633, (<Action.MOVE: 2>, 0, 1)], [1, 0.6079967021942139, (<Action.MOVE: 2>, 1, 0)], [0, 0.00999903678894043, (<Action.MOVE: 2>, 1, 0)], [1, 0.43300437927246094, (<Action.MOVE: 2>, -1, 0)], [0, 0.008002519607543945, <Action.KICK: 1>], [1, 0.3920445442199707, <Action.KICK: 1>], [0, 0.01200723648071289, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,802
iterations,7
times of actions,"[[0, 0.005130290985107422, (<Action.MOVE: 2>, 1, 0)], [1, 0.5369949340820312, (<Action.MOVE: 2>, -1, 0)], [0, 0.009994268417358398, (<Action.MOVE: 2>, 1, 0)], [1, 0.6869585514068604, (<Action.MOVE: 2>, 0, 1)], [0, 0.008984804153442383, (<Action.MOVE: 2>, 0, 1)], [1, 0.7300035953521729, (<Action.MOVE: 2>, 0, 1)], [0, 0.010041475296020508, (<Action.MOVE: 2>, 0, -1)], [1, 0.7320008277893066, (<Action.MOVE: 2>, 0, -1)]]"
winner,none
game,803
iterations,17
times of actions,"[[0, 0.002996206283569336, (<Action.MOVE: 2>, 0, -1)], [1, 0.15200424194335938, (<Action.MOVE: 2>, 1, 0)], [0, 0.006002664566040039, (<Action.MOVE: 2>, 1, 0)], [1, 0.15895915031433105, (<Action.MOVE: 2>, 0, -1)], [0, 0.008984088897705078, (<Action.MOVE: 2>, 1, 0)], [1, 0.37199878692626953, (<Action.MOVE: 2>, -1, 0)], [0, 0.014956474304199219, (<Action.MOVE: 2>, 0, 1)], [1, 0.5586566925048828, (<Action.MOVE: 2>, 1, 0)], [0, 0.014989852905273438, (<Action.MOVE: 2>, 1, 0)], [1, 0.350999116897583, (<Action.MOVE: 2>, -1, 0)], [0, 0.014750480651855469, (<Action.MOVE: 2>, 0, 1)], [1, 0.6149618625640869, (<Action.MOVE: 2>, 1, 0)], [0, 0.00995635986328125, (<Action.MOVE: 2>, 1, 0)], [1, 0.4360024929046631, (<Action.MOVE: 2>, -1, 0)], [0, 0.007959604263305664, <Action.KICK: 1>], [1, 0.3939642906188965, <Action.KICK: 1>], [0, 0.009999752044677734, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,804
iterations,16
times of actions,"[[0, 0.002999544143676758, (<Action.MOVE: 2>, 0, -1)], [1, 0.1499948501586914, (<Action.MOVE: 2>, 1, 0)], [0, 0.0049991607666015625, (<Action.MOVE: 2>, 1, 0)], [1, 0.16099810600280762, (<Action.MOVE: 2>, 0, -1)], [0, 0.010000228881835938, (<Action.MOVE: 2>, 1, 0)], [1, 0.37104201316833496, (<Action.MOVE: 2>, -1, 0)], [0, 0.01494288444519043, (<Action.MOVE: 2>, 0, 1)], [1, 0.5459456443786621, (<Action.MOVE: 2>, 1, 0)], [0, 0.015014410018920898, (<Action.MOVE: 2>, 1, 0)], [1, 0.3540010452270508, (<Action.MOVE: 2>, -1, 0)], [0, 0.019982099533081055, (<Action.MOVE: 2>, 0, 1)], [1, 0.715965986251831, (<Action.MOVE: 2>, 1, 0)], [0, 0.012001752853393555, (<Action.MOVE: 2>, 1, 0)], [1, 0.4889974594116211, (<Action.MOVE: 2>, -1, 0)], [0, 0.0070056915283203125, <Action.KICK: 1>], [1, 0.40399813652038574, <Action.KICK: 1>], [0, 0.010993242263793945, <Action.KICK: 1>]]"
winner,none
game,805
iterations,35
times of actions,"[[0, 0.002000093460083008, (<Action.MOVE: 2>, 1, 0)], [1, 0.08199524879455566, (<Action.MOVE: 2>, -1, 0)], [0, 0.006005287170410156, (<Action.MOVE: 2>, 0, 1)], [1, 0.14503931999206543, (<Action.MOVE: 2>, 1, 0)], [0, 0.008959531784057617, (<Action.MOVE: 2>, 0, 1)], [1, 0.15996289253234863, (<Action.MOVE: 2>, 1, 0)], [0, 0.009964466094970703, (<Action.MOVE: 2>, 0, 1)], [1, 0.07695841789245605, (<Action.MOVE: 2>, -1, 0)], [0, 0.00899815559387207, (<Action.MOVE: 2>, 1, 0)], [1, 0.16000008583068848, (<Action.MOVE: 2>, 1, 0)], [0, 0.010000228881835938, (<Action.MOVE: 2>, 1, 0)], [1, 0.07604265213012695, (<Action.MOVE: 2>, -1, 0)], [0, 0.008957147598266602, (<Action.MOVE: 2>, 0, -1)], [1, 0.1579599380493164, (<Action.MOVE: 2>, -1, 0)], [0, 0.009956121444702148, (<Action.MOVE: 2>, -1, 0)], [1, 0.34395742416381836, (<Action.MOVE: 2>, 0, 1)], [0, 0.013995170593261719, (<Action.MOVE: 2>, 1, 0)], [1, 0.387955904006958, (<Action.MOVE: 2>, 1, 0)], [0, 0.014961481094360352, (<Action.MOVE: 2>, 1, 0)], [1, 0.34200167655944824, (<Action.MOVE: 2>, 1, 0)], [0, 0.010000467300415039, (<Action.MOVE: 2>, -1, 0)], [1, 0.28199100494384766, (<Action.MOVE: 2>, 0, 1)], [0, 0.013960123062133789, (<Action.MOVE: 2>, -1, 0)], [1, 0.3660109043121338, (<Action.MOVE: 2>, -1, 0)], [0, 0.014039993286132812, (<Action.MOVE: 2>, 0, 1)], [1, 0.5519583225250244, (<Action.MOVE: 2>, 1, 0)], [0, 0.013959646224975586, (<Action.MOVE: 2>, 1, 0)], [1, 0.3490018844604492, (<Action.MOVE: 2>, -1, 0)], [0, 0.014953374862670898, (<Action.MOVE: 2>, 0, 1)], [1, 0.6069629192352295, (<Action.MOVE: 2>, 1, 0)], [0, 0.009995460510253906, (<Action.MOVE: 2>, 1, 0)], [1, 0.4269592761993408, (<Action.MOVE: 2>, -1, 0)], [0, 0.007009267807006836, <Action.KICK: 1>], [1, 0.3849923610687256, <Action.KICK: 1>], [0, 0.00999760627746582, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,806
iterations,12
times of actions,"[[0, 0.0029964447021484375, (<Action.MOVE: 2>, 0, 1)], [1, 0.05500149726867676, (<Action.MOVE: 2>, -1, 0)], [0, 0.0039997100830078125, (<Action.MOVE: 2>, 1, 0)], [1, 0.09300494194030762, (<Action.MOVE: 2>, 0, 1)], [0, 0.005959987640380859, (<Action.MOVE: 2>, 1, 0)], [1, 0.21896028518676758, (<Action.MOVE: 2>, 0, 1)], [0, 0.005955696105957031, (<Action.MOVE: 2>, 1, 0)], [1, 0.46099162101745605, (<Action.MOVE: 2>, -1, 0)], [0, 0.004965305328369141, (<Action.MOVE: 2>, 0, -1)], [1, 0.45099544525146484, (<Action.MOVE: 2>, -1, 0)], [0, 0.008958578109741211, (<Action.MOVE: 2>, 0, 1)], [1, 0.23196625709533691, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,807
iterations,16
times of actions,"[[0, 0.0030045509338378906, (<Action.MOVE: 2>, 0, -1)], [1, 0.1500101089477539, (<Action.MOVE: 2>, 1, 0)], [0, 0.006000518798828125, (<Action.MOVE: 2>, 1, 0)], [1, 0.1580064296722412, (<Action.MOVE: 2>, 0, -1)], [0, 0.009000301361083984, (<Action.MOVE: 2>, 1, 0)], [1, 0.36734533309936523, (<Action.MOVE: 2>, -1, 0)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 0, 1)], [1, 0.5460045337677002, (<Action.MOVE: 2>, 1, 0)], [0, 0.013998746871948242, (<Action.MOVE: 2>, 1, 0)], [1, 0.34204530715942383, (<Action.MOVE: 2>, -1, 0)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 0, 1)], [1, 0.6049590110778809, (<Action.MOVE: 2>, 1, 0)], [0, 0.010002374649047852, (<Action.MOVE: 2>, 1, 0)], [1, 0.43404150009155273, (<Action.MOVE: 2>, -1, 0)], [0, 0.00800180435180664, <Action.KICK: 1>], [1, 0.39400315284729004, <Action.KICK: 1>], [0, 0.011004209518432617, <Action.KICK: 1>]]"
winner,none
game,808
iterations,24
times of actions,"[[0, 0.0029616355895996094, (<Action.MOVE: 2>, 1, 0)], [1, 0.21200323104858398, (<Action.MOVE: 2>, 1, 0)], [0, 0.008998870849609375, (<Action.MOVE: 2>, 1, 0)], [1, 0.16000056266784668, (<Action.MOVE: 2>, -1, 0)], [0, 0.010002374649047852, (<Action.MOVE: 2>, 0, -1)], [1, 0.5110023021697998, (<Action.MOVE: 2>, -1, 0)], [0, 0.014000415802001953, (<Action.MOVE: 2>, 1, 0)], [1, 0.3900022506713867, (<Action.MOVE: 2>, 1, 0)], [0, 0.0149993896484375, (<Action.MOVE: 2>, 1, 0)], [1, 0.33899927139282227, (<Action.MOVE: 2>, 1, 0)], [0, 0.010901212692260742, (<Action.MOVE: 2>, -1, 0)], [1, 0.285999059677124, (<Action.MOVE: 2>, 0, 1)], [0, 0.01493978500366211, (<Action.MOVE: 2>, -1, 0)], [1, 0.3700423240661621, (<Action.MOVE: 2>, -1, 0)], [0, 0.01399993896484375, (<Action.MOVE: 2>, 0, 1)], [1, 0.5510416030883789, (<Action.MOVE: 2>, 1, 0)], [0, 0.016057729721069336, (<Action.MOVE: 2>, 1, 0)], [1, 0.35100436210632324, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000104904174805, (<Action.MOVE: 2>, 0, 1)], [1, 0.6120483875274658, (<Action.MOVE: 2>, 1, 0)], [0, 0.009998798370361328, (<Action.MOVE: 2>, 1, 0)], [1, 0.44395875930786133, (<Action.MOVE: 2>, -1, 0)], [0, 0.007964372634887695, <Action.KICK: 1>], [1, 0.4719996452331543, <Action.KICK: 1>], [0, 0.014002561569213867, <Action.KICK: 1>]]"
winner,none
game,809
iterations,8
times of actions,"[[0, 0.004000663757324219, (<Action.MOVE: 2>, 1, 0)], [1, 0.3570413589477539, (<Action.MOVE: 2>, -1, 0)], [0, 0.009999752044677734, (<Action.MOVE: 2>, -1, 0)], [1, 0.5440430641174316, (<Action.MOVE: 2>, -1, 0)], [0, 0.007002115249633789, (<Action.MOVE: 2>, 1, 0)], [1, 0.6760420799255371, (<Action.MOVE: 2>, -1, 0)], [0, 0.008999109268188477, (<Action.MOVE: 2>, -1, 0)], [1, 0.4910430908203125, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,810
iterations,17
times of actions,"[[0, 0.002965211868286133, (<Action.MOVE: 2>, 0, 1)], [1, 0.2145090103149414, (<Action.MOVE: 2>, 1, 0)], [0, 0.007999658584594727, (<Action.MOVE: 2>, 0, 1)], [1, 0.16004061698913574, (<Action.MOVE: 2>, 0, -1)], [0, 0.008999109268188477, (<Action.MOVE: 2>, 1, 0)], [1, 0.3700435161590576, (<Action.MOVE: 2>, -1, 0)], [0, 0.014000415802001953, (<Action.MOVE: 2>, 0, 1)], [1, 0.5530538558959961, (<Action.MOVE: 2>, 1, 0)], [0, 0.013999223709106445, (<Action.MOVE: 2>, 1, 0)], [1, 0.3439974784851074, (<Action.MOVE: 2>, -1, 0)], [0, 0.014002323150634766, (<Action.MOVE: 2>, 0, 1)], [1, 0.6070401668548584, (<Action.MOVE: 2>, 1, 0)], [0, 0.011001825332641602, (<Action.MOVE: 2>, 1, 0)], [1, 0.43900203704833984, (<Action.MOVE: 2>, -1, 0)], [0, 0.008002758026123047, <Action.KICK: 1>], [1, 0.39800238609313965, <Action.KICK: 1>], [0, 0.011040925979614258, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,811
iterations,8
times of actions,"[[0, 0.004964351654052734, (<Action.MOVE: 2>, 0, -1)], [1, 0.26200032234191895, (<Action.MOVE: 2>, -1, 0)], [0, 0.008999824523925781, (<Action.MOVE: 2>, 1, 0)], [1, 0.47600221633911133, (<Action.MOVE: 2>, 0, 1)], [0, 0.005937337875366211, (<Action.MOVE: 2>, 0, 1)], [1, 0.5279948711395264, (<Action.MOVE: 2>, -1, 0)], [0, 0.0059986114501953125, (<Action.MOVE: 2>, 0, -1)], [1, 0.4480626583099365, <Action.KICK: 1>]]"
winner,blue
game,812
iterations,5
times of actions,"[[0, 0.00496220588684082, (<Action.MOVE: 2>, 1, 0)], [1, 0.5590050220489502, (<Action.MOVE: 2>, -1, 0)], [0, 0.008999109268188477, (<Action.MOVE: 2>, 0, -1)], [1, 0.7289559841156006, (<Action.MOVE: 2>, 1, 0)], [0, 0.009285211563110352, (<Action.MOVE: 2>, 0, 1)], [1, 0.6360032558441162, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,813
iterations,35
times of actions,"[[0, 0.0019659996032714844, (<Action.MOVE: 2>, 1, 0)], [1, 0.08100175857543945, (<Action.MOVE: 2>, -1, 0)], [0, 0.00599980354309082, (<Action.MOVE: 2>, 0, 1)], [1, 0.14704489707946777, (<Action.MOVE: 2>, 1, 0)], [0, 0.009317874908447266, (<Action.MOVE: 2>, 0, 1)], [1, 0.16300415992736816, (<Action.MOVE: 2>, 1, 0)], [0, 0.010003089904785156, (<Action.MOVE: 2>, 0, 1)], [1, 0.07599925994873047, (<Action.MOVE: 2>, -1, 0)], [0, 0.009044647216796875, (<Action.MOVE: 2>, 1, 0)], [1, 0.1600039005279541, (<Action.MOVE: 2>, 1, 0)], [0, 0.009996414184570312, (<Action.MOVE: 2>, 1, 0)], [1, 0.07500243186950684, (<Action.MOVE: 2>, -1, 0)], [0, 0.009000062942504883, (<Action.MOVE: 2>, 0, -1)], [1, 0.15700364112854004, (<Action.MOVE: 2>, -1, 0)], [0, 0.008999347686767578, (<Action.MOVE: 2>, -1, 0)], [1, 0.3440432548522949, (<Action.MOVE: 2>, 0, 1)], [0, 0.015002012252807617, (<Action.MOVE: 2>, 1, 0)], [1, 0.38900279998779297, (<Action.MOVE: 2>, 1, 0)], [0, 0.013999223709106445, (<Action.MOVE: 2>, 1, 0)], [1, 0.3410472869873047, (<Action.MOVE: 2>, 1, 0)], [0, 0.011003255844116211, (<Action.MOVE: 2>, -1, 0)], [1, 0.28600096702575684, (<Action.MOVE: 2>, 0, 1)], [0, 0.013999223709106445, (<Action.MOVE: 2>, -1, 0)], [1, 0.40599966049194336, (<Action.MOVE: 2>, -1, 0)], [0, 0.015001296997070312, (<Action.MOVE: 2>, 0, 1)], [1, 0.5580034255981445, (<Action.MOVE: 2>, 1, 0)], [0, 0.015053033828735352, (<Action.MOVE: 2>, 1, 0)], [1, 0.3409864902496338, (<Action.MOVE: 2>, -1, 0)], [0, 0.01603388786315918, (<Action.MOVE: 2>, 0, 1)], [1, 0.6020441055297852, (<Action.MOVE: 2>, 1, 0)], [0, 0.010957717895507812, (<Action.MOVE: 2>, 1, 0)], [1, 0.42604732513427734, (<Action.MOVE: 2>, -1, 0)], [0, 0.006997585296630859, <Action.KICK: 1>], [1, 0.3940002918243408, <Action.KICK: 1>], [0, 0.011000633239746094, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,814
iterations,25
times of actions,"[[0, 0.003961801528930664, (<Action.MOVE: 2>, 0, 1)], [1, 0.15399909019470215, (<Action.MOVE: 2>, 1, 0)], [0, 0.007003068923950195, (<Action.MOVE: 2>, 1, 0)], [1, 0.15600156784057617, (<Action.MOVE: 2>, -1, 0)], [0, 0.008998632431030273, (<Action.MOVE: 2>, 1, 0)], [1, 0.5210444927215576, (<Action.MOVE: 2>, -1, 0)], [0, 0.015966176986694336, (<Action.MOVE: 2>, 1, 0)], [1, 0.49700450897216797, (<Action.MOVE: 2>, 1, 0)], [0, 0.0240020751953125, (<Action.MOVE: 2>, 1, 0)], [1, 0.517031192779541, (<Action.MOVE: 2>, 1, 0)], [0, 0.01199960708618164, (<Action.MOVE: 2>, -1, 0)], [1, 0.32703661918640137, (<Action.MOVE: 2>, 0, 1)], [0, 0.018004655838012695, (<Action.MOVE: 2>, -1, 0)], [1, 0.43000102043151855, (<Action.MOVE: 2>, -1, 0)], [0, 0.022965431213378906, (<Action.MOVE: 2>, 0, 1)], [1, 0.6230349540710449, (<Action.MOVE: 2>, 1, 0)], [0, 0.01600027084350586, (<Action.MOVE: 2>, 1, 0)], [1, 0.5600018501281738, (<Action.MOVE: 2>, -1, 0)], [0, 0.022000789642333984, (<Action.MOVE: 2>, 0, 1)], [1, 0.7711260318756104, (<Action.MOVE: 2>, 1, 0)], [0, 0.01200556755065918, (<Action.MOVE: 2>, 1, 0)], [1, 0.463040828704834, (<Action.MOVE: 2>, -1, 0)], [0, 0.00703740119934082, <Action.KICK: 1>], [1, 0.5880398750305176, <Action.KICK: 1>], [0, 0.01500082015991211, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,815
iterations,17
times of actions,"[[0, 0.004155635833740234, (<Action.MOVE: 2>, 0, 1)], [1, 0.22504377365112305, (<Action.MOVE: 2>, 1, 0)], [0, 0.007998943328857422, (<Action.MOVE: 2>, 1, 0)], [1, 0.20895838737487793, (<Action.MOVE: 2>, 0, -1)], [0, 0.017002582550048828, (<Action.MOVE: 2>, 1, 0)], [1, 0.5480296611785889, (<Action.MOVE: 2>, -1, 0)], [0, 0.01904153823852539, (<Action.MOVE: 2>, 0, 1)], [1, 0.8640010356903076, (<Action.MOVE: 2>, 1, 0)], [0, 0.031001806259155273, (<Action.MOVE: 2>, 1, 0)], [1, 0.6360268592834473, (<Action.MOVE: 2>, -1, 0)], [0, 0.017966032028198242, (<Action.MOVE: 2>, 0, 1)], [1, 0.9049627780914307, (<Action.MOVE: 2>, 1, 0)], [0, 0.01600050926208496, (<Action.MOVE: 2>, 1, 0)], [1, 0.8380031585693359, (<Action.MOVE: 2>, -1, 0)], [0, 0.016000986099243164, <Action.KICK: 1>], [1, 0.6370031833648682, <Action.KICK: 1>], [0, 0.019946575164794922, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,816
iterations,8
times of actions,"[[0, 0.0019211769104003906, (<Action.MOVE: 2>, 0, 1)], [1, 0.23482251167297363, (<Action.MOVE: 2>, -1, 0)], [0, 0.0059506893157958984, (<Action.MOVE: 2>, 0, -1)], [1, 0.4369688034057617, (<Action.MOVE: 2>, -1, 0)], [0, 0.005000114440917969, (<Action.MOVE: 2>, 1, 0)], [1, 0.3590564727783203, (<Action.MOVE: 2>, -1, 0)], [0, 0.008055448532104492, (<Action.MOVE: 2>, 0, 1)], [1, 0.3580038547515869, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,817
iterations,25
times of actions,"[[0, 0.003035306930541992, (<Action.MOVE: 2>, 1, 0)], [1, 0.2160196304321289, (<Action.MOVE: 2>, 1, 0)], [0, 0.009000062942504883, (<Action.MOVE: 2>, 1, 0)], [1, 0.1599740982055664, (<Action.MOVE: 2>, -1, 0)], [0, 0.009023427963256836, (<Action.MOVE: 2>, 0, -1)], [1, 0.5110321044921875, (<Action.MOVE: 2>, -1, 0)], [0, 0.014014959335327148, (<Action.MOVE: 2>, 1, 0)], [1, 0.3970458507537842, (<Action.MOVE: 2>, 1, 0)], [0, 0.016002416610717773, (<Action.MOVE: 2>, 1, 0)], [1, 0.34592318534851074, (<Action.MOVE: 2>, 1, 0)], [0, 0.01143646240234375, (<Action.MOVE: 2>, -1, 0)], [1, 0.2885100841522217, (<Action.MOVE: 2>, 0, 1)], [0, 0.01395416259765625, (<Action.MOVE: 2>, -1, 0)], [1, 0.371002197265625, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000104904174805, (<Action.MOVE: 2>, 0, 1)], [1, 0.55096435546875, (<Action.MOVE: 2>, 1, 0)], [0, 0.014001131057739258, (<Action.MOVE: 2>, 1, 0)], [1, 0.3570413589477539, (<Action.MOVE: 2>, -1, 0)], [0, 0.017000675201416016, (<Action.MOVE: 2>, 0, 1)], [1, 0.6210436820983887, (<Action.MOVE: 2>, 1, 0)], [0, 0.011001825332641602, (<Action.MOVE: 2>, 1, 0)], [1, 0.46004724502563477, (<Action.MOVE: 2>, -1, 0)], [0, 0.008960485458374023, <Action.KICK: 1>], [1, 0.4810352325439453, <Action.KICK: 1>], [0, 0.012966394424438477, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,818
iterations,12
times of actions,"[[0, 0.004002094268798828, (<Action.MOVE: 2>, 0, 1)], [1, 0.0670006275177002, (<Action.MOVE: 2>, -1, 0)], [0, 0.0039997100830078125, (<Action.MOVE: 2>, 1, 0)], [1, 0.11403632164001465, (<Action.MOVE: 2>, 0, 1)], [0, 0.007002353668212891, (<Action.MOVE: 2>, 1, 0)], [1, 0.24200105667114258, (<Action.MOVE: 2>, 0, 1)], [0, 0.007002830505371094, (<Action.MOVE: 2>, 0, -1)], [1, 0.679041862487793, (<Action.MOVE: 2>, -1, 0)], [0, 0.008961915969848633, (<Action.MOVE: 2>, 0, -1)], [1, 0.5240039825439453, (<Action.MOVE: 2>, -1, 0)], [0, 0.009000062942504883, (<Action.MOVE: 2>, 1, 0)], [1, 0.3819608688354492, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,819
iterations,3
times of actions,"[[0, 0.002960681915283203, (<Action.MOVE: 2>, 0, 1)], [1, 0.16903924942016602, (<Action.MOVE: 2>, 1, 0)], [0, 0.00700068473815918, (<Action.MOVE: 2>, 0, -1)], [1, 0.08799958229064941, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,820
iterations,8
times of actions,"[[0, 0.0029659271240234375, (<Action.MOVE: 2>, 0, 1)], [1, 0.22600841522216797, (<Action.MOVE: 2>, -1, 0)], [0, 0.006000518798828125, (<Action.MOVE: 2>, 0, 1)], [1, 0.48604822158813477, (<Action.MOVE: 2>, -1, 0)], [0, 0.006000995635986328, (<Action.MOVE: 2>, 1, 0)], [1, 0.4950392246246338, (<Action.MOVE: 2>, -1, 0)], [0, 0.008998870849609375, (<Action.MOVE: 2>, -1, 0)], [1, 0.3210482597351074, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,821
iterations,31
times of actions,"[[0, 0.0049991607666015625, (<Action.MOVE: 2>, 0, 1)], [1, 0.17999601364135742, (<Action.MOVE: 2>, 1, 0)], [0, 0.010002851486206055, (<Action.MOVE: 2>, 0, 1)], [1, 0.08504080772399902, (<Action.MOVE: 2>, -1, 0)], [0, 0.010003328323364258, (<Action.MOVE: 2>, 1, 0)], [1, 0.17000317573547363, (<Action.MOVE: 2>, 1, 0)], [0, 0.01000070571899414, (<Action.MOVE: 2>, 1, 0)], [1, 0.0800018310546875, (<Action.MOVE: 2>, -1, 0)], [0, 0.009002685546875, (<Action.MOVE: 2>, 0, -1)], [1, 0.1630403995513916, (<Action.MOVE: 2>, -1, 0)], [0, 0.009966850280761719, (<Action.MOVE: 2>, -1, 0)], [1, 0.3550384044647217, (<Action.MOVE: 2>, 0, 1)], [0, 0.015999794006347656, (<Action.MOVE: 2>, 1, 0)], [1, 0.3950061798095703, (<Action.MOVE: 2>, 1, 0)], [0, 0.020000934600830078, (<Action.MOVE: 2>, 1, 0)], [1, 0.3420414924621582, (<Action.MOVE: 2>, 1, 0)], [0, 0.011002779006958008, (<Action.MOVE: 2>, -1, 0)], [1, 0.29604434967041016, (<Action.MOVE: 2>, 0, 1)], [0, 0.015000104904174805, (<Action.MOVE: 2>, -1, 0)], [1, 0.370042085647583, (<Action.MOVE: 2>, -1, 0)], [0, 0.015046834945678711, (<Action.MOVE: 2>, 0, 1)], [1, 0.5499956607818604, (<Action.MOVE: 2>, 1, 0)], [0, 0.014960527420043945, (<Action.MOVE: 2>, 1, 0)], [1, 0.34600400924682617, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000104904174805, (<Action.MOVE: 2>, 0, 1)], [1, 0.6040401458740234, (<Action.MOVE: 2>, 1, 0)], [0, 0.009961366653442383, (<Action.MOVE: 2>, 1, 0)], [1, 0.43204236030578613, (<Action.MOVE: 2>, -1, 0)], [0, 0.008000612258911133, <Action.KICK: 1>], [1, 0.3999638557434082, <Action.KICK: 1>], [0, 0.010997772216796875, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,822
iterations,12
times of actions,"[[0, 0.004961490631103516, (<Action.MOVE: 2>, 0, -1)], [1, 0.26604175567626953, (<Action.MOVE: 2>, -1, 0)], [0, 0.010003089904785156, (<Action.MOVE: 2>, 1, 0)], [1, 0.4820108413696289, (<Action.MOVE: 2>, 0, 1)], [0, 0.0060002803802490234, (<Action.MOVE: 2>, 0, -1)], [1, 0.3920426368713379, (<Action.MOVE: 2>, -1, 0)], [0, 0.004002809524536133, (<Action.MOVE: 2>, 1, 0)], [1, 0.586000919342041, (<Action.MOVE: 2>, -1, 0)], [0, 0.006000995635986328, (<Action.MOVE: 2>, -1, 0)], [1, 0.5720410346984863, (<Action.MOVE: 2>, 0, 1)], [0, 0.004189729690551758, (<Action.MOVE: 2>, 1, 0)], [1, 0.2559993267059326, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,823
iterations,12
times of actions,"[[0, 0.0029621124267578125, (<Action.MOVE: 2>, 0, 1)], [1, 0.055959463119506836, (<Action.MOVE: 2>, -1, 0)], [0, 0.002999544143676758, (<Action.MOVE: 2>, 0, -1)], [1, 0.09499835968017578, (<Action.MOVE: 2>, 0, 1)], [0, 0.0059986114501953125, (<Action.MOVE: 2>, 0, -1)], [1, 0.22400379180908203, (<Action.MOVE: 2>, 0, 1)], [0, 0.005999565124511719, (<Action.MOVE: 2>, 0, 1)], [1, 0.47600364685058594, (<Action.MOVE: 2>, -1, 0)], [0, 0.005999565124511719, (<Action.MOVE: 2>, 0, 1)], [1, 0.2110435962677002, (<Action.MOVE: 2>, -1, 0)], [0, 0.004000425338745117, (<Action.MOVE: 2>, 0, -1)], [1, 0.32100415229797363, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,824
iterations,12
times of actions,"[[0, 0.003958225250244141, (<Action.MOVE: 2>, 0, -1)], [1, 0.05499768257141113, (<Action.MOVE: 2>, -1, 0)], [0, 0.003999233245849609, (<Action.MOVE: 2>, 0, 1)], [1, 0.09199666976928711, (<Action.MOVE: 2>, 0, 1)], [0, 0.007005453109741211, (<Action.MOVE: 2>, 0, 1)], [1, 0.22104263305664062, (<Action.MOVE: 2>, 0, 1)], [0, 0.005999326705932617, (<Action.MOVE: 2>, 0, 1)], [1, 0.4849979877471924, (<Action.MOVE: 2>, -1, 0)], [0, 0.007019996643066406, (<Action.MOVE: 2>, 0, 1)], [1, 0.2120072841644287, (<Action.MOVE: 2>, -1, 0)], [0, 0.0039997100830078125, (<Action.MOVE: 2>, 0, -1)], [1, 0.31604695320129395, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,825
iterations,12
times of actions,"[[0, 0.003001689910888672, (<Action.MOVE: 2>, 0, 1)], [1, 0.1249990463256836, (<Action.MOVE: 2>, 0, 1)], [0, 0.00899958610534668, (<Action.MOVE: 2>, 0, 1)], [1, 0.26714062690734863, (<Action.MOVE: 2>, -1, 0)], [0, 0.009958267211914062, (<Action.MOVE: 2>, 1, 0)], [1, 0.5559873580932617, (<Action.MOVE: 2>, 0, 1)], [0, 0.008966684341430664, (<Action.MOVE: 2>, 0, 1)], [1, 0.6219637393951416, (<Action.MOVE: 2>, -1, 0)], [0, 0.007000446319580078, (<Action.MOVE: 2>, 0, 1)], [1, 0.3809945583343506, (<Action.MOVE: 2>, -1, 0)], [0, 0.006000518798828125, (<Action.MOVE: 2>, 0, -1)], [1, 0.4649989604949951, <Action.KICK: 1>]]"
